CLASE ACCIDENTE,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIOS-CORREGIMIENTO- VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CODIGO,CONDICION DE LA VICTIMA,GRAVEDAD,EDAD,GENERO,LESIONADOS Y MUERTOS,CLINICA,CLASE VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA
DAÑOS,07/25/2022 12:00:00 AM,"2,022",1899-12-31T16:20:00.000,TARDE,LUNES,RIVERA ESCOBAR,CALLE 31 CARRERA 36,URBANA,TECNICO,3.5291,-76.30651,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,33,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/11/2022 12:00:00 AM,"2,022",1899-12-31T14:30:00.000,TARDE,VIERNES,COLOMBINA,CALLE 30 CARRERA 21,URBANA,TECNICO,3.52622,-76.29305,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,NO APLICA,CHOQUE,71,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T14:00:00.000,TARDE,MARTES,CENTRO,CALLE 28 CARRERA 25 -56,URBANA,TECNICO,3.52495,-76.29705,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,52,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,06/20/2022 12:00:00 AM,"2,022",1899-12-31T22:10:00.000,NOCHE,LUNES,CAMPESTRE,CARRERA 2 CALLE 42,URBANA,TECNICO,3.53677,-76.27804,SEMAFORO EN ROJO,142,NO APLICA,CHOQUE,42,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/03/2022 12:00:00 AM,"2,022",1899-12-31T07:10:00.000,MAÑANA,JUEVES,SANTA BARBARA,CALLE 31 CARRERA 43 -41,URBANA,TECNICO,3.53001,-76.31343,ADELANTAR POR LA DERECHA,102,NO APLICA,CHOQUE,76,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/03/2022 12:00:00 AM,"2,022",1899-12-31T16:00:00.000,TARDE,JUEVES,URIBE,CALLE 35 CARRERA 20,URBANA,TECNICO,3.5311,-76.29158,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,57,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/29/2022 12:00:00 AM,"2,022",1899-12-31T19:30:00.000,NOCHE,VIERNES,PRADO,CALLE 42 CARRERA 39,URBANA,TECNICO,3.53883,-76.31069,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,63,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/14/2022 12:00:00 AM,"2,022",1899-12-31T17:30:00.000,TARDE,MARTES,VERSALLES,CALLE 42 CARRERA 28_-23,URBANA,TECNICO,3.53789,-76.29763,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,60,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/09/2022 12:00:00 AM,"2,022",1899-12-31T15:15:00.000,TARDE,JUEVES,MUNICIPAL,CARRERA 1 CALLES  30 Y 31,URBANA,TECNICO,3.52344,-76.2785,FALLAS EN EL SISTEMA DE ACELERACION,217,NO APLICA,CHOQUE,28,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T15:40:00.000,TARDE,MARTES,SANTA RITA,CARRERA 28 CALLE 36-18,URBANA,TECNICO,3.53328,-76.29801,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,23,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/14/2022 12:00:00 AM,"2,022",1899-12-31T18:20:00.000,NOCHE,JUEVES,PRIMERO DE MAYO,CALLE 42 CARRERA 19,URBANA,TECNICO,3.53706,-76.2906,SEMAFORO EN ROJO,142,NO APLICA,CHOQUE,25,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/21/2022 12:00:00 AM,"2,022",1899-12-31T13:30:00.000,TARDE,MARTES,FLORES,CARRERA 3 CALLE 23,URBANA,TECNICO,3.51971,-76.27947,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,56,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/29/2022 12:00:00 AM,"2,022",1899-12-31T16:05:00.000,TARDE,MIERCOLES,URIBE,CALLE 33 CARRERA 21,URBANA,TECNICO,3.52946,-76.29262,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,27,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/30/2022 12:00:00 AM,"2,022",1899-12-31T11:30:00.000,MAÑANA,SABADO,DELICIAS,CARRERA 26 CALLE 26-58,URBANA,TECNICO,3.52324,-76.29786,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,NO APLICA,CHOQUE,53,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/24/2022 12:00:00 AM,"2,022",1899-12-31T21:30:00.000,NOCHE,DOMINGO,JUAN PABLO,CALLE 49 CARRERA 41 -08,URBANA,TECNICO,3.54368,-76.31281,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,40,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/16/2022 12:00:00 AM,"2,022",1899-12-31T16:20:00.000,TARDE,LUNES,BERLIN,CALLE 44 CARRERA 30,URBANA,TECNICO,3.5395,-76.29855,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,65,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/03/2022 12:00:00 AM,"2,022",1899-12-31T06:30:00.000,MAÑANA,JUEVES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53874,-76.30652,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,27,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/13/2022 12:00:00 AM,"2,022",1899-12-31T16:30:00.000,TARDE,LUNES,VIA PALMIRA TIENDA NUEVA,CALLEJON ALMENDROS NO. 8-67,RURAL,TECNICO,3.56762,-76.22725,NO TENER PRECAUCION PARA ADELANTAR OTRO VEHICULO,157,NO APLICA,CHOQUE,54,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/26/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,JUEVES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53903,-76.30738,CONDUCIR MUY SERCA DEL OTRO,157,NO APLICA,CHOQUE,63,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,03/04/2022 12:00:00 AM,"2,022",1899-12-31T14:30:00.000,TARDE,VIERNES,VIA PALMIRA BARRANCAS,KM 3 SAN JOSE,RURAL,TECNICO,3.5491,-76.248,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,57,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/12/2022 12:00:00 AM,"2,022",1899-12-31T13:00:00.000,TARDE,SABADO,PORTAL DEL  SEMBRADOR,CALLE 25A CARRERA 23,URBANA,TECNICO,3.52219,-76.29505,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,50,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/31/2022 12:00:00 AM,"2,022",1899-12-31T18:30:00.000,TARDE,MARTES,FLORES,CALLE 30 CARRERA 4,URBANA,TECNICO,3.52276,-76.28008,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,52,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,06/02/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,JUEVES,LOS PINOS,CALLE 42 CARRERA 22,URBANA,TECNICO,3.53727,-76.29241,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,36,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/09/2022 12:00:00 AM,"2,022",1899-12-31T12:10:00.000,TARDE,MIERCOLES,BARRIO NUEVO,CARRERA 29 CALLE 26,URBANA,TECNICO,3.52374,-76.30033,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,51,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,08/02/2022 12:00:00 AM,"2,022",1899-12-31T10:10:00.000,MAÑANA,MARTES,ITALIA,DIAGONAL 29 TRANSVERSAL 8,URBANA,TECNICO,3.508,-76.30255,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,38,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/06/2022 12:00:00 AM,"2,022",1899-12-31T10:00:00.000,MAÑANA,LUNES,MERCEDES,CARRERA 28 CALLE 52-53,URBANA,TECNICO,3.54533,-76.29637,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,20,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/28/2022 12:00:00 AM,"2,022",1899-12-31T14:00:00.000,TARDE,LUNES,ZAMORANO,CARRERA 28 CALLE 70,URBANA,TECNICO,3.5573,-76.29127,ADELANTAR ZONA PROHIBIDAD,105,NO APLICA,CHOQUE,43,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/18/2022 12:00:00 AM,"2,022",1899-12-31T07:00:00.000,MAÑANA,MIERCOLES,DANUBIO,CALLE 33 CARRERA 19,URBANA,TECNICO,3.52923,-76.29041,ADELANTAR POR LA DERECHA,102,NO APLICA,CHOQUE,25,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,08/03/2022 12:00:00 AM,"2,022",1899-12-31T16:10:00.000,TARDE,MIERCOLES,VIA PALMIRA - PRADERA,KM 1,RURAL,TECNICO,3.51608,-76.27323,ADELANTAR INVADIENDO CARRIL,104,NO APLICA,CHOQUE,18,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/14/2022 12:00:00 AM,"2,022",1899-12-31T08:30:00.000,MAÑANA,LUNES,VERSALLES,CALLE 42 CARRERA 30A,URBANA,TECNICO,3.53823,-76.29945,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,18,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/07/2022 12:00:00 AM,"2,022",1899-12-31T21:05:00.000,NOCHE,SABADO,BIZERTA,CALLE 36 CARRERA 21,URBANA,TECNICO,3.53203,-76.29231,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,29,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/18/2022 12:00:00 AM,"2,022",1899-12-31T20:30:00.000,NOCHE,VIERNES,SANTA RITA,CARRERA 29 CALLE 35,URBANA,TECNICO,3.53209,-76.29897,NO RESPETAR PRELACION,132,NO APLICA,CHOQUE,35,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/08/2022 12:00:00 AM,"2,022",1899-12-31T12:00:00.000,TARDE,MIERCOLES,ALFONSO LOPEZ,CARRERA 30 CALLE 38-83,URBANA,TECNICO,3.53553,-76.29921,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,52,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,03/19/2022 12:00:00 AM,"2,022",1899-12-31T16:02:00.000,TARDE,SABADO,LOS PINOS,CALLE 42 CARRERA 21-59,URBANA,TECNICO,3.53709,-76.29161,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,52,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/24/2022 12:00:00 AM,"2,022",1899-12-31T18:40:00.000,NOCHE,MARTES,OBRERO,CALLE 34 CARRERA 26,URBANA,TECNICO,3.53085,-76.29661,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,28,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/19/2022 12:00:00 AM,"2,022",1899-12-31T14:47:00.000,TARDE,SABADO,ESTONIA,CALLE 42 CARRERA 32,URBANA,TECNICO,3.53836,-76.30089,ADELANTAR ZONA PROHIBIDAD,105,NO APLICA,CHOQUE,30,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/18/2022 12:00:00 AM,"2,022",1899-12-31T06:20:00.000,MAÑANA,MIERCOLES,PRADO,CALLE 42 CARRERA 43 -44,URBANA,TECNICO,3.53876,-76.31351,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,45,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/16/2022 12:00:00 AM,"2,022",1899-12-31T15:50:00.000,TARDE,JUEVES,SANTA BARBARA,CALLE 31 CARRERA 35,URBANA,TECNICO,3.529,-76.30575,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,31,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,04/16/2022 12:00:00 AM,"2,022",1899-12-31T20:15:00.000,NOCHE,SABADO,ESTONIA,CARRERA 32 CALLE 45-14,URBANA,TECNICO,3.54065,-76.3007,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,67,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/06/2022 12:00:00 AM,"2,022",1899-12-31T10:00:00.000,MAÑANA,LUNES,MERCEDES,CARRERA 28 CALLE 52-53,URBANA,TECNICO,3.54533,-76.29637,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,23,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/24/2022 12:00:00 AM,"2,022",1899-12-31T13:00:00.000,TARDE,DOMINGO,ALAMEDA,CARRERA 28 CALLE 71-30,URBANA,TECNICO,3.55788,-76.29114,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,59,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/26/2022 12:00:00 AM,"2,022",1899-12-31T10:30:00.000,MAÑANA,MARTES,SANTA RITA,CALLE 34 CARRERA 27,URBANA,TECNICO,3.5307,-76.29508,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,70,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/02/2022 12:00:00 AM,"2,022",1899-12-31T17:00:00.000,TARDE,MIERCOLES,CHAPINERO SUR,CARRERA 32 CALLE 6,URBANA,TECNICO,3.50661,-76.31288,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,33,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/02/2022 12:00:00 AM,"2,022",1899-12-31T19:40:00.000,NOCHE,SABADO,CENTRO,CALLE 32 CARRERA 27-10,URBANA,TECNICO,3.5286,-76.29775,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,56,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,06/26/2022 12:00:00 AM,"2,022",1899-12-31T04:45:00.000,TARDE,DOMINGO,LOS SAUCES,CARRERA 1 CALLE 35,URBANA,TECNICO,3.53127,-76.27729,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,44,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,06/29/2022 12:00:00 AM,"2,022",1899-12-31T00:40:00.000,MADRUGADA,MIERCOLES,BARRIO NUEVO,CARRERA 32 CALLE 18,URBANA,TECNICO,3.51725,-76.30431,PERDIDA DEL CONTROL DEL VEHICULO,157,NO APLICA,CHOQUE  OBJETO FIJO MURO,56,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/29/2022 12:00:00 AM,"2,022",1899-12-31T00:40:00.000,MADRUGADA,MIERCOLES,BARRIO NUEVO,CARRERA 32 CALLE 18,URBANA,TECNICO,3.51725,-76.30431,PERDIDA DEL CONTROL DEL VEHICULO,157,NO APLICA,CHOQUE  OBJETO FIJO MURO,56,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/07/2022 12:00:00 AM,"2,022",1899-12-31T13:45:00.000,TARDE,JUEVES,TRINIDAD,CALLE 31 CARRERA 21,URBANA,TECNICO,3.52719,-76.29291,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,21,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/06/2022 12:00:00 AM,"2,022",1899-12-31T06:00:00.000,MAÑANA,DOMINGO,VIA CANDELARIA - PALMIRA,KM 43+ 600 MTS,RURAL,POLICIA,3.47583,-76.3303,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,44,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/11/2022 12:00:00 AM,"2,022",1899-12-31T10:20:00.000,MAÑANA,JUEVES,VIA CALI - PALMIRA SUR,KM 17+ 800 MTS,RURAL,POLICIA,3.52637,-76.32995,OTRA,157,NO APLICA,CHOQUE,26,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/14/2022 12:00:00 AM,"2,022",1899-12-31T03:30:00.000,MADRUGADA,SABADO,VIA CENCAR - AEREOPUERTO,KM 13+ 100 MTS,RURAL,POLICIA,3.52986,-76.39065,OTRA,157,NO APLICA,CHOQUE,28,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,02/16/2022 12:00:00 AM,"2,022",1899-12-31T14:40:00.000,TARDE,MIERCOLES,VIA CANDELARIA - PALMIRA,KM 42+ 300 MTS,RURAL,POLICIA,3.46694,-76.33174,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,35,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,03/04/2022 12:00:00 AM,"2,022",1899-12-31T16:30:00.000,TARDE,VIERNES,VIA PALMASECA - EL CERRITO,KM 3+ 600 MTS,RURAL,POLICIA,3.55685,-76.41415,OTRA,157,NO APLICA,CHOQUE,35,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/08/2022 12:00:00 AM,"2,022",1899-12-31T16:20:00.000,TARDE,MARTES,VIA CENCAR - AEREOPUERTO,KM 13+ 130 MTS,RURAL,POLICIA,3.52935,-76.39088,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,56,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/09/2022 12:00:00 AM,"2,022",1899-12-31T07:20:00.000,MAÑANA,MIERCOLES,VIA CALI - PALMIRA SUR,KM 18+ 300 MTS,RURAL,POLICIA,3.53156,-76.32353,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,61,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/12/2022 12:00:00 AM,"2,022",1899-12-31T14:30:00.000,TARDE,SABADO,VIA CALI - PALMIRA SUR,KM 12+ 050 MTS,RURAL,POLICIA,3.51505,-76.38069,OTRA,157,NO APLICA,CHOQUE,21,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/15/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,MARTES,VIA CALI - PALMIRA NORTE,KM 3+ 350 MTS,RURAL,POLICIA,3.49794,-76.45654,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,19,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/18/2022 12:00:00 AM,"2,022",1899-12-31T20:50:00.000,NOCHE,LUNES,VIA MULALO - PRODESAL,KM 3+ 500 MTS,RURAL,POLICIA,3.62056,-76.44349,OTRA,157,NO APLICA,CHOQUE,24,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/21/2022 12:00:00 AM,"2,022",1899-12-31T08:00:00.000,MAÑANA,JUEVES,VIA SUCROMIELES - EL CERRITO,KM 3,RURAL,POLICIA,3.54988,-76.33815,OTRA,157,NO APLICA,CHOQUE,36,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/30/2022 12:00:00 AM,"2,022",1899-12-31T18:40:00.000,NOCHE,MIERCOLES,VIA CALI - PALMIRA SUR,KM 10+ 700 MTS,RURAL,POLICIA,3.51304,-76.38994,EMBRIAGUEZ APARENTE,115,NO APLICA,CHOQUE,45,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/02/2022 12:00:00 AM,"2,022",1899-12-31T13:05:00.000,TARDE,SABADO,VIA PALMASECA - EL CERRITO,KM 0+ 240 MTS,RURAL,POLICIA,3.50552,-76.43376,OTRA,157,NO APLICA,CHOQUE,35,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/06/2022 12:00:00 AM,"2,022",1899-12-31T13:25:00.000,TARDE,MIERCOLES,VIA CENCAR - AEREOPUERTO,KM 12+ 800 MTS,RURAL,POLICIA,3.53325,-76.39022,FALLAS EN LA LLANTA,201,NO APLICA,CHOQUE,25,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/06/2022 12:00:00 AM,"2,022",1899-12-31T17:00:00.000,TARDE,JUEVES,VIA CENCAR - AEREOPUERTO,KM 2+ 300 MTS,RURAL,POLICIA,3.55485,-76.47283,OTRA,157,NO APLICA,CHOQUE,49,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/11/2022 12:00:00 AM,"2,022",1899-12-31T08:20:00.000,MAÑANA,LUNES,VIA PALMASECA - EL CERRITO,KM 15+ 300 MTS,RURAL,POLICIA,3.61734,-76.39805,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,47,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/12/2022 12:00:00 AM,"2,022",1899-12-31T07:10:00.000,MAÑANA,MARTES,VIA PALMIRA - CANDELARIA,KM 47+ 900 MTS,RURAL,POLICIA,3.51515,-76.33776,OTRA,157,NO APLICA,CHOQUE,56,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/12/2022 12:00:00 AM,"2,022",1899-12-31T08:14:00.000,MAÑANA,MIERCOLES,VIA SUCROMIELES - EL CERRITO,KM 5+ 200 MTS,RURAL,POLICIA,3.54555,-76.33848,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,33,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/12/2022 12:00:00 AM,"2,022",1899-12-31T16:50:00.000,TARDE,JUEVES,VIA CENCAR - AEREOPUERTO,KM 9+ 750 MTS,RURAL,POLICIA,3.54333,-76.41303,NO RESPETAR PRELACION,132,NO APLICA,CHOQUE,26,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/12/2022 12:00:00 AM,"2,022",1899-12-31T19:20:00.000,NOCHE,VIERNES,VIA CALI - PALMIRA SUR,KM 1+ 760 MTS,RURAL,POLICIA,3.49371,-76.47188,OTRA,157,NO APLICA,CHOQUE,60,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/17/2022 12:00:00 AM,"2,022",1899-12-31T13:10:00.000,TARDE,DOMINGO,VIA CALI - PALMIRA SUR,KM 7+ 75 MTS,RURAL,POLICIA,3.50639,-76.41828,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,36,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/19/2022 12:00:00 AM,"2,022",1899-12-31T20:25:00.000,NOCHE,MARTES,VIA PALMIRA - CANDELARIA,KM 44+ 800 MTS,RURAL,POLICIA,3.49054,-76.32754,OTRA,157,NO APLICA,CHOQUE,39,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/20/2022 12:00:00 AM,"2,022",1899-12-31T19:50:00.000,NOCHE,MIERCOLES,VIA SUCROMIELES - EL CERRITO,KM 2+ 500 MTS,RURAL,POLICIA,3.54555,-76.33848,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,32,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/22/2022 12:00:00 AM,"2,022",1899-12-31T18:35:00.000,NOCHE,JUEVES,VIA CALI - PALMIRA NORTE,KM 9+ 895 MTS,RURAL,POLICIA,3.51119,-76.39949,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,31,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/29/2022 12:00:00 AM,"2,022",1899-12-31T13:33:00.000,TARDE,VIERNES,VIA CENCAR - AEREOPUERTO,KM 5+ 100 MTS,RURAL,POLICIA,3.5594,-76.44768,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,25,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/07/2022 12:00:00 AM,"2,022",1899-12-31T20:00:00.000,NOCHE,SABADO,VIA PALMASECA - EL CERRITO,KM 11+ 300 MTS,RURAL,POLICIA,3.59996,-76.4007,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,19,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,NO APLICA,N/A
DAÑOS,05/08/2022 12:00:00 AM,"2,022",1899-12-31T07:30:00.000,MAÑANA,DOMINGO,VIA CALI - PALMIRA NORTE,KM 6 + 100 MTS,RURAL,POLICIA,3.50355,-76.43311,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,23,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,NO APLICA,N/A
